Year_Month_Day,MaxLoad,max_temp,min_temp,weekday
2013-06-22,589.39337,13.7,9.7,7
2013-06-23,595.37127,15.0,10.0,1
2013-06-24,567.2799,17.2,10.3,2
2013-06-25,550.4825699999999,18.1,7.2,3
2013-06-26,545.36784,18.0,5.3,4
2013-06-27,518.27858,17.5,7.5,5
2013-06-28,503.66801,16.7,7.4,6
2013-06-29,517.46883,16.3,4.1,7
2013-06-30,503.098,17.8,8.5,1
2013-07-01,497.56548,18.4,11.8,2
2013-07-02,519.61295,17.4,9.9,3
2013-07-03,537.92024,17.6,7.7,4
2013-07-04,576.49455,15.0,11.4,5
2013-07-05,556.28651,14.9,7.9,6
2013-07-06,552.50266,15.3,8.9,7
2013-07-07,565.65606,14.0,8.4,1
2013-07-08,607.094,15.2,4.6,2
2013-07-09,606.32913,15.7,4.1,3
2013-07-10,587.73942,16.1,4.8,4
2013-07-11,527.71651,19.3,7.9,5
2013-07-12,509.5869,16.4,8.6,6
2013-07-13,466.89774,18.9,13.8,7
2013-07-14,474.14486,18.1,13.7,1
2013-07-15,499.29548,16.8,12.6,2
2013-07-16,490.53946,17.3,11.9,3
2013-07-17,478.07415000000003,19.7,10.3,4
2013-07-18,523.15844,15.4,11.3,5
2013-07-19,557.83826,13.9,12.1,6
2013-07-20,618.7307099999999,11.9,5.7,7
2013-07-21,635.92201,12.7,5.9,1
2013-07-22,638.99798,12.9,7.9,2
2013-07-23,610.31723,15.1,4.7,3
2013-07-24,595.28128,15.3,6.2,4
2013-07-25,591.7727600000001,15.6,7.2,5
2013-07-26,506.41985,18.2,8.2,6
2013-07-27,501.49336,19.3,9.7,7
2013-07-28,452.4379,20.8,14.3,1
2013-07-29,511.99665000000005,16.5,10.2,2
2013-07-30,540.93602,14.2,10.9,3
2013-07-31,548.30494,14.8,10.5,4
2013-08-01,509.39555,18.5,4.1,5
2013-08-02,548.0009,14.4,9.3,6
2013-08-03,527.6590600000001,14.0,8.8,7
2013-08-04,531.61692,16.1,6.4,1
2013-08-05,464.15493,20.6,10.6,2
2013-08-06,521.38381,15.5,13.2,3
2013-08-07,533.38117,15.1,10.6,4
2013-08-08,512.28475,16.9,4.2,5
2013-08-09,478.73232,17.0,9.9,6
2013-08-10,444.56918,17.9,8.0,7
2013-08-11,446.27533,20.3,7.5,1
2013-08-12,509.22362,15.9,11.8,2
2013-08-13,468.8656,17.6,11.2,3
2013-08-14,524.4925,14.8,11.4,4
2013-08-15,485.53027000000003,17.6,6.6,5
2013-08-16,557.15321,17.7,10.0,6
2013-08-17,497.02477000000005,16.0,8.0,7
2013-08-18,561.6593,16.0,9.0,1
2013-08-19,627.05358,13.1,7.4,2
2013-08-20,603.74117,14.4,4.8,3
2013-08-21,607.8631899999999,12.5,8.0,4
2013-08-22,559.2119,14.5,9.1,5
2013-08-23,516.66961,15.1,11.3,6
2013-08-24,488.69659,15.7,11.0,7
2013-08-25,485.93503000000004,16.5,9.1,1
2013-08-26,476.12103,19.6,6.3,2
2013-08-27,392.09997,24.0,9.3,3
2013-08-28,378.74609999999996,21.6,10.4,4
2013-08-29,457.29866,17.5,14.0,5
2013-08-30,375.18428,20.7,12.0,6
2013-08-31,329.58191,25.8,9.9,7
2013-09-01,319.12259,28.3,17.1,1
2013-09-02,345.02909999999997,28.0,11.1,2
2013-09-03,346.38354,29.1,16.0,3
2013-09-04,337.69506,28.3,18.5,4
2013-09-05,377.92251,15.9,15.6,5
2013-09-06,395.99599,15.5,12.7,6
2013-09-07,362.69142,19.9,7.9,7
2013-09-08,334.3333,25.0,13.9,1
2013-09-09,361.22438,23.9,19.2,2
2013-09-10,423.91744,15.7,11.5,3
2013-09-11,383.05793,18.7,10.1,4
2013-09-12,452.86874,19.6,10.7,5
2013-09-13,366.02763,19.1,12.1,6
2013-09-14,342.99615,20.0,12.3,7
2013-09-15,346.90243,26.1,10.2,1
2013-09-16,411.84525,18.5,13.2,2
2013-09-17,389.62071000000003,17.9,13.0,3
2013-09-18,432.63696999999996,16.9,11.5,4
2013-09-19,435.93621,18.5,9.6,5
2013-09-20,363.62902,19.9,11.4,6
2013-09-21,330.40075,25.4,9.7,7
2013-09-22,342.22247999999996,24.8,10.7,1
2013-09-23,347.16423,28.1,14.9,2
2013-09-24,331.58835,26.1,13.0,3
2013-09-25,343.21015,21.8,15.0,4
2013-09-26,360.84484999999995,18.5,10.7,5
2013-09-27,347.15090999999995,24.5,9.1,6
2013-09-28,333.89049,19.4,12.9,7
2013-09-29,324.57284000000004,28.0,9.3,1
2013-09-30,342.77183,27.1,17.7,2
2013-10-01,386.48977,16.3,9.7,3
2013-10-02,427.34258,17.4,9.9,4
2013-10-03,378.1516,17.1,11.0,5
2013-10-04,322.04053000000005,24.6,6.1,6
2013-10-05,310.17879,25.5,15.5,7
2013-10-06,303.56938,19.4,13.7,1
2013-10-07,310.75646,21.2,8.4,2
2013-10-08,306.80165999999997,27.5,8.3,3
2013-10-09,321.24334000000005,31.7,15.3,4
2013-10-10,323.78544,17.0,15.6,5
2013-10-11,293.07479,20.4,10.8,6
2013-10-12,284.57832,27.0,8.8,7
2013-10-13,354.38333,16.7,10.2,1
2013-10-14,357.51744,17.4,9.3,2
2013-10-15,310.91278000000005,23.6,5.4,3
2013-10-16,306.78661,30.8,12.5,4
2013-10-17,329.80717,17.3,9.3,5
2013-10-18,291.69410999999997,26.2,7.0,6
2013-10-19,288.67952,31.1,13.2,7
2013-10-20,350.92976,33.0,18.9,1
2013-10-21,314.3825,25.3,20.0,2
2013-10-22,324.47283000000004,21.8,18.4,3
2013-10-23,330.25660999999997,18.0,10.5,4
2013-10-24,343.13473,16.8,8.6,5
2013-10-25,319.69003000000004,18.3,7.2,6
2013-10-26,296.31156,22.8,7.0,7
2013-10-27,297.25485,25.2,14.1,1
2013-10-28,328.68328,20.6,12.8,2
2013-10-29,321.26729,19.3,11.7,3
2013-10-30,314.69516,20.4,12.7,4
2013-10-31,301.99806,23.0,8.0,5
2013-11-01,298.21143,31.1,10.1,6
2013-11-02,317.86984,32.5,13.6,7
2013-11-03,300.80985,21.1,13.0,1
2013-11-04,304.10103999999995,24.3,10.0,2
2013-11-05,314.1224,30.0,13.9,3
2013-11-06,401.03856,34.8,18.9,4
2013-11-07,309.24906,24.0,19.9,5
2013-11-08,293.27121999999997,17.7,13.4,6
2013-11-09,306.78664000000003,17.7,9.4,7
2013-11-10,321.23312,19.5,9.3,1
2013-11-11,309.58024,20.9,10.4,2
2013-11-12,300.52139,21.8,10.6,3
2013-11-13,304.00378,21.8,13.3,4
2013-11-14,302.15441999999996,21.9,8.4,5
2013-11-15,289.92341999999996,23.5,12.0,6
2013-11-16,278.4922,22.5,12.2,7
2013-11-17,296.83319,26.1,10.7,1
2013-11-18,346.32860999999997,32.1,10.9,2
2013-11-19,324.85778999999997,33.4,15.2,3
2013-11-20,304.56853,20.0,14.4,4
2013-11-21,303.08313,19.3,11.7,5
2013-11-22,289.28605,19.6,9.8,6
2013-11-23,302.62469,20.3,10.1,7
2013-11-24,299.66671,23.6,12.9,1
2013-11-25,315.41146999999995,29.7,11.9,2
2013-11-26,456.16279,35.9,19.8,3
2013-11-27,551.43001,37.0,25.9,4
2013-11-28,286.77853000000005,19.4,17.3,5
2013-11-29,275.36384000000004,22.9,12.2,6
2013-11-30,282.99926,29.8,11.2,7
2013-12-01,301.33279999999996,27.2,16.5,1
2013-12-02,375.27081,31.2,16.3,2
2013-12-03,323.15421000000003,28.8,16.3,3
2013-12-04,295.10636999999997,20.8,15.4,4
2013-12-05,301.46701,18.5,8.5,5
2013-12-06,273.29139000000004,22.4,11.1,6
2013-12-07,336.70283,32.1,13.6,7
2013-12-08,349.32178000000005,31.0,20.4,1
2013-12-09,289.42566999999997,20.4,16.3,2
2013-12-10,290.46852,20.7,14.3,3
2013-12-11,286.96687,22.2,12.9,4
2013-12-12,279.18649,22.6,13.8,5
2013-12-13,279.44874,23.4,12.4,6
2013-12-14,281.59783000000004,26.0,13.8,7
2013-12-15,297.43703999999997,27.1,10.9,1
2013-12-16,350.22452000000004,30.4,11.0,2
2013-12-17,470.20058,35.0,14.2,3
2013-12-18,688.55393,41.0,23.8,4
2013-12-19,821.05791,43.4,21.7,5
2013-12-20,509.82041999999996,39.9,24.5,6
2013-12-21,337.2727,27.4,23.5,7
2013-12-22,297.95103,24.4,18.4,1
2013-12-23,284.72745000000003,23.7,14.6,2
2013-12-24,299.50382,27.1,11.0,3
2013-12-25,383.41290999999995,33.2,15.1,4
2013-12-26,296.75984000000005,29.0,17.2,5
2013-12-27,423.3004,33.7,13.9,6
2013-12-28,285.78926,28.1,20.3,7
2013-12-29,298.77778,27.7,13.5,1
2013-12-30,323.20635999999996,29.6,13.9,2
2013-12-31,490.22343,36.8,12.8,3
2014-01-01,438.04632,33.0,22.0,4
2014-01-02,299.89693,22.7,16.9,5
2014-01-03,268.24010999999996,22.6,15.2,6
2014-01-04,268.59717,22.8,14.8,7
2014-01-05,279.69028000000003,21.7,16.0,1
2014-01-06,277.91775,22.5,12.5,2
2014-01-07,277.61865,23.4,12.1,3
2014-01-08,292.76826,27.7,12.7,4
2014-01-09,392.64254999999997,31.4,14.9,5
2014-01-10,538.0712199999999,35.2,18.2,6
2014-01-11,412.31879,33.0,17.1,7
2014-01-12,551.29904,35.5,16.6,1
2014-01-13,808.15499,42.1,22.1,2
2014-01-14,820.19558,45.1,25.3,3
2014-01-15,896.2721300000001,43.7,27.1,4
2014-01-16,955.66776,44.2,29.9,5
2014-01-17,819.7225500000001,42.7,28.3,6
2014-01-18,447.61447,30.8,21.4,7
2014-01-19,345.9544,28.8,16.7,1
2014-01-20,355.48087,30.2,15.5,2
2014-01-21,304.52364,26.8,14.4,3
2014-01-22,328.21348,28.9,15.4,4
2014-01-23,404.14155999999997,35.3,18.6,5
2014-01-24,303.08175,27.3,20.1,6
2014-01-25,301.19434,27.1,15.0,7
2014-01-26,422.61651,34.0,18.2,1
2014-01-27,730.62897,39.1,17.6,2
2014-01-28,804.0021999999999,43.0,20.3,3
2014-01-29,495.68677,31.3,18.8,4
2014-01-30,653.49936,36.7,21.7,5
2014-01-31,728.9393100000001,37.6,20.9,6
2014-02-01,838.20772,43.4,22.7,7
2014-02-02,949.55273,44.7,28.7,1
2014-02-03,488.80202,28.3,23.6,2
2014-02-04,321.30809999999997,28.3,14.9,3
2014-02-05,499.29256,34.3,17.8,4
2014-02-06,515.94004,33.5,16.1,5
2014-02-07,641.14705,36.7,17.9,6
2014-02-08,796.5589200000001,42.7,22.8,7
2014-02-09,418.64246,28.4,20.3,1
2014-02-10,481.57665000000003,33.8,14.6,2
2014-02-11,844.00364,42.5,19.5,3
2014-02-12,763.97926,41.7,29.0,4
2014-02-13,375.68513,26.6,24.7,5
2014-02-14,320.23381,24.5,20.6,6
2014-02-15,309.59151,26.9,21.3,7
2014-02-16,291.03279,25.1,17.0,1
2014-02-17,303.26662,26.8,12.7,2
2014-02-18,296.01271,24.9,17.0,3
2014-02-19,278.17539,21.2,14.7,4
2014-02-20,284.12553,21.1,10.7,5
2014-02-21,273.12288,21.5,13.2,6
2014-02-22,264.01494,23.0,13.5,7
2014-02-23,301.76148,26.7,13.6,1
2014-02-24,332.31949,30.1,13.1,2
2014-02-25,295.50424,24.0,15.2,3
2014-02-26,286.6139,23.8,15.4,4
2014-02-27,294.0808,24.2,13.5,5
2014-02-28,276.90833000000003,25.5,14.6,6
2014-03-01,281.67440000000005,26.7,12.6,7
2014-03-02,332.93346,30.4,15.4,1
2014-03-03,387.58408000000003,32.1,16.1,2
2014-03-04,537.8221,35.4,19.7,3
2014-03-05,302.05431,24.8,16.7,4
2014-03-06,298.04124,23.9,13.5,5
2014-03-07,285.46018,24.3,13.3,6
2014-03-08,351.64683,31.4,15.5,7
2014-03-09,488.4933,36.4,19.4,1
2014-03-10,487.71931,35.2,20.3,2
2014-03-11,338.72896999999995,32.2,22.3,3
2014-03-12,302.14437,24.1,15.1,4
2014-03-13,295.08451,25.6,12.2,5
2014-03-14,285.91361,28.1,12.1,6
2014-03-15,300.09342,23.6,16.2,7
2014-03-16,306.34109,21.8,13.5,1
2014-03-17,304.6734,24.0,15.5,2
2014-03-18,304.79137,24.9,17.1,3
2014-03-19,310.7024,25.4,13.3,4
2014-03-20,357.05882,32.6,14.2,5
2014-03-21,289.93285,21.6,17.9,6
2014-03-22,287.77065000000005,22.6,11.2,7
2014-03-23,309.67789,20.4,13.3,1
2014-03-24,311.96976,22.2,10.5,2
2014-03-25,320.47328000000005,20.2,13.2,3
2014-03-26,308.41605,28.3,13.5,4
2014-03-27,312.86240999999995,29.2,15.8,5
2014-03-28,301.08658,27.5,15.9,6
2014-03-29,306.23546000000005,27.6,17.0,7
2014-03-30,379.96587,32.7,12.8,1
2014-03-31,400.74154999999996,32.5,16.2,2
2014-04-01,512.8541,36.8,19.9,3
2014-04-02,305.79497,23.4,18.0,4
2014-04-03,302.12894,21.4,15.4,5
2014-04-04,296.7525,21.3,12.3,6
2014-04-05,292.05449,22.1,10.3,7
2014-04-06,336.27272999999997,25.0,10.1,1
2014-04-07,334.75046000000003,26.2,16.8,2
2014-04-08,338.32283,23.9,19.5,3
2014-04-09,330.98960999999997,22.1,18.5,4
2014-04-10,331.18096,23.4,18.5,5
2014-04-11,330.07668,19.0,15.4,6
2014-04-12,326.51446000000004,21.1,14.4,7
2014-04-13,333.85845,21.5,9.4,1
2014-04-14,351.36071999999996,21.9,12.6,2
2014-04-15,336.66465999999997,22.5,12.2,3
2014-04-16,339.32269,23.8,10.0,4
2014-04-17,312.2447,24.2,10.9,5
2014-04-18,325.6118,20.5,15.1,6
2014-04-19,334.85561,19.6,9.0,7
2014-04-20,308.12223,22.5,9.2,1
2014-04-21,332.35963,28.5,15.0,2
2014-04-22,348.97621000000004,21.4,16.7,3
2014-04-23,351.517,20.9,8.1,4
2014-04-24,340.57372,21.7,12.9,5
2014-04-25,329.98242999999997,23.3,9.0,6
2014-04-26,348.26907,21.3,11.8,7
2014-04-27,352.45772,22.2,10.7,1
2014-04-28,353.08284999999995,29.2,14.9,2
2014-04-29,364.30945,19.3,13.9,3
2014-04-30,382.18928000000005,18.3,11.0,4
2014-05-01,395.55209,17.8,10.2,5
2014-05-02,510.80119,12.1,9.6,6
2014-05-03,463.20638,15.8,7.2,7
2014-05-04,468.04067,16.8,5.9,1
2014-05-05,442.23648,17.9,11.5,2
2014-05-06,466.9256,17.3,9.8,3
2014-05-07,458.93142,18.0,9.9,4
2014-05-08,468.60549,17.8,7.1,5
2014-05-09,489.57304,14.0,12.0,6
2014-05-10,400.15205,19.4,11.2,7
2014-05-11,374.73873,21.1,12.2,1
2014-05-12,408.85218,21.3,9.2,2
2014-05-13,390.64193,22.6,12.2,3
2014-05-14,364.95951,24.2,13.1,4
2014-05-15,340.9031,25.3,14.1,5
2014-05-16,334.83314,27.4,14.8,6
2014-05-17,334.66494,24.2,18.6,7
2014-05-18,350.15201,24.8,15.3,1
2014-05-19,359.08607,22.1,12.7,2
2014-05-20,361.00140999999996,24.0,11.1,3
2014-05-21,354.15852,26.3,11.8,4
2014-05-22,345.80409999999995,25.7,16.0,5
2014-05-23,337.50289000000004,21.8,16.4,6
2014-05-24,332.97290999999996,24.8,11.8,7
2014-05-25,351.57119,23.9,14.6,1
2014-05-26,382.15504,20.2,15.9,2
2014-05-27,419.54058000000003,17.8,13.7,3
2014-05-28,405.90533,18.1,13.3,4
2014-05-29,389.27651000000003,20.9,11.3,5
2014-05-30,383.56225,20.7,13.0,6
2014-05-31,441.46075,14.7,13.8,7
2014-06-01,469.05111999999997,15.5,10.4,1
2014-06-02,456.37557,18.2,11.1,2
2014-06-03,442.32133,18.0,13.9,3
2014-06-04,444.95709999999997,17.9,12.6,4
2014-06-05,450.26609,18.3,8.4,5
2014-06-06,452.78868,17.7,6.1,6
2014-06-07,426.3964,19.3,9.5,7
2014-06-08,449.86866,17.0,9.8,1
2014-06-09,560.68134,14.5,6.7,2
2014-06-10,516.82131,19.0,5.7,3
2014-06-11,518.9842100000001,17.2,9.7,4
2014-06-12,478.5326,17.1,11.4,5
2014-06-13,560.79085,13.6,9.5,6
2014-06-14,506.48365,15.3,7.9,7
2014-06-15,528.08808,15.8,7.6,1
2014-06-16,516.80283,16.5,9.7,2
2014-06-17,536.00545,15.4,6.8,3
2014-06-18,533.40593,16.9,5.0,4
2014-06-19,539.7779,15.5,11.0,5
2014-06-20,493.90419,17.9,10.5,6
2014-06-21,480.59838,16.1,11.3,7
2014-06-22,529.79157,16.8,8.9,1
2014-06-23,657.7515699999999,12.8,8.6,2
2014-06-24,566.65226,15.9,8.1,3
2014-06-25,551.13368,16.1,12.0,4
2014-06-26,524.14271,15.7,12.7,5
2014-06-27,539.84269,17.1,11.5,6
2014-06-28,599.87762,13.1,8.1,7
2014-06-29,572.80472,14.4,9.4,1
2014-06-30,582.78409,15.3,6.5,2
2014-07-01,558.34466,16.0,9.0,3
2014-07-02,540.05725,16.5,10.0,4
2014-07-03,550.60585,15.9,8.1,5
2014-07-04,542.78875,15.7,10.2,6
2014-07-05,529.5073100000001,13.8,11.0,7
2014-07-06,546.7196899999999,15.5,9.6,1
2014-07-07,575.72662,15.2,6.3,2
2014-07-08,573.77651,18.5,11.6,3
2014-07-09,653.67622,10.9,8.0,4
2014-07-10,579.79328,14.4,6.8,5
2014-07-11,528.85358,15.9,7.6,6
2014-07-12,571.1275,13.5,5.8,7
2014-07-13,620.0841899999999,13.5,3.8,1
2014-07-14,664.98415,11.9,6.1,2
2014-07-15,627.11467,13.3,7.2,3
2014-07-16,578.5220899999999,16.6,8.4,4
2014-07-17,617.7775,12.8,9.3,5
2014-07-18,597.09172,13.5,2.3,6
2014-07-19,585.01711,13.2,6.2,7
2014-07-20,588.10848,14.5,4.7,1
2014-07-21,585.91823,16.9,8.0,2
2014-07-22,555.64734,19.0,3.7,3
2014-07-23,601.1679200000001,15.8,9.6,4
2014-07-24,538.51261,15.5,10.1,5
2014-07-25,477.49537,16.2,11.2,6
2014-07-26,475.41922,16.2,10.3,7
2014-07-27,505.21734000000004,17.4,6.4,1
2014-07-28,524.13229,16.7,9.9,2
2014-07-29,530.55936,16.9,9.1,3
2014-07-30,492.12174,17.3,12.7,4
2014-07-31,613.1898199999999,16.4,10.1,5
2014-08-01,600.6581,12.6,6.4,6
2014-08-02,577.4793000000001,14.1,2.3,7
2014-08-03,615.0115,15.0,3.0,1
2014-08-04,663.21952,14.6,0.9,2
2014-08-05,585.0503299999999,16.9,3.0,3
2014-08-06,578.8968199999999,16.1,3.3,4
2014-08-07,526.58036,17.2,9.4,5
2014-08-08,511.70291,18.3,3.9,6
2014-08-09,466.3295,18.3,7.8,7
2014-08-10,569.50868,15.2,6.3,1
2014-08-11,636.26264,12.7,5.1,2
2014-08-12,632.28125,13.5,4.5,3
2014-08-13,596.90071,13.6,7.4,4
2014-08-14,559.31703,15.5,9.8,5
2014-08-15,485.29421,20.3,8.5,6
2014-08-16,535.69525,14.0,10.3,7
2014-08-17,524.73888,16.2,9.4,1
2014-08-18,568.0626,14.7,6.2,2
2014-08-19,575.23062,14.9,5.3,3
2014-08-20,561.31725,15.1,6.9,4
2014-08-21,470.21277000000003,19.3,6.1,5
2014-08-22,388.57453000000004,21.1,12.3,6
2014-08-23,421.42071999999996,17.9,15.0,7
2014-08-24,492.48563,16.2,6.0,1
2014-08-25,492.62230999999997,18.6,4.2,2
2014-08-26,460.33815999999996,19.2,4.7,3
2014-08-27,404.95340999999996,22.0,5.8,4
2014-08-28,367.60078999999996,23.5,7.3,5
2014-08-29,326.49266,24.7,7.8,6
2014-08-30,318.27862,25.0,8.5,7
2014-08-31,352.19276,23.4,12.3,1
2014-09-01,484.63581,15.8,11.3,2
2014-09-02,484.37455,16.2,6.3,3
2014-09-03,504.56876,14.7,5.6,4
2014-09-04,489.127,16.2,9.2,5
2014-09-05,426.52322999999996,18.7,5.7,6
2014-09-06,354.2153,21.2,6.9,7
2014-09-07,328.91058000000004,23.2,13.0,1
2014-09-08,337.41426,25.4,17.7,2
2014-09-09,417.72904,20.5,11.7,3
2014-09-10,391.38881,18.4,11.4,4
2014-09-11,387.62003000000004,17.6,11.9,5
2014-09-12,388.60464,17.5,6.1,6
2014-09-13,334.76835,22.3,6.0,7
2014-09-14,327.97616,26.5,8.8,1
2014-09-15,419.60979,18.1,12.7,2
2014-09-16,416.00127000000003,17.9,11.3,3
2014-09-17,416.51895,16.8,9.6,4
2014-09-18,469.13761,14.9,5.8,5
2014-09-19,383.53749,19.4,8.7,6
2014-09-20,319.07577000000003,23.2,11.4,7
2014-09-21,333.85625,24.2,9.6,1
2014-09-22,331.21954999999997,26.7,9.5,2
2014-09-23,319.58574,26.8,16.7,3
2014-09-24,306.29465999999996,23.1,14.9,4
2014-09-25,343.56334000000004,16.9,13.9,5
2014-09-26,318.53262,22.0,11.2,6
2014-09-27,293.35881,30.6,11.8,7
2014-09-28,299.09889000000004,29.6,21.6,1
2014-09-29,318.84869,21.9,12.0,2
2014-09-30,339.94559000000004,21.1,11.2,3
2014-10-01,345.62996000000004,18.5,9.4,4
2014-10-02,337.84665,19.5,6.5,5
2014-10-03,296.07606,26.5,7.8,6
2014-10-04,287.29229,31.9,12.1,7
2014-10-05,280.47863,28.7,13.6,1
2014-10-06,277.60891,29.1,16.6,2
2014-10-07,300.87089000000003,18.9,13.2,3
2014-10-08,289.82481,20.5,9.2,4
2014-10-09,279.14087,29.4,8.1,5
2014-10-10,281.40362,32.1,15.4,6
2014-10-11,270.69461,21.7,12.7,7
2014-10-12,295.0533,21.5,9.5,1
2014-10-13,347.66861,16.7,9.3,2
2014-10-14,379.86132000000003,16.5,6.1,3
2014-10-15,343.30078000000003,18.0,5.1,4
2014-10-16,317.4136,19.1,7.6,5
2014-10-17,273.37343,27.9,8.5,6
2014-10-18,291.43219,32.6,15.4,7
2014-10-19,314.52529,32.8,16.3,1
2014-10-20,334.03102,32.5,13.4,2
2014-10-21,463.62016,37.3,19.3,3
2014-10-22,350.98512,32.2,20.4,4
2014-10-23,292.68185,24.4,13.3,5
2014-10-24,328.75605,33.1,14.0,6
2014-10-25,271.73678,25.5,15.5,7
2014-10-26,294.62086999999997,28.7,14.2,1
2014-10-27,280.61159999999995,19.7,13.8,2
2014-10-28,281.24129999999997,21.7,13.6,3
2014-10-29,278.35199,24.6,11.7,4
2014-10-30,279.75905,28.2,10.9,5
2014-10-31,298.83965,35.2,14.1,6
2014-11-01,271.59047,17.8,13.2,7
2014-11-02,280.91721,19.9,11.9,1
2014-11-03,283.80075,29.3,13.1,2
2014-11-04,278.56690000000003,22.5,16.5,3
2014-11-05,284.19333,20.9,9.9,4
2014-11-06,290.74276000000003,28.9,9.7,5
2014-11-07,435.92456,36.6,16.8,6
2014-11-08,255.93936,21.9,21.3,7
2014-11-09,272.31701,22.8,10.5,1
2014-11-10,275.75898,26.6,9.9,2
2014-11-11,291.80177000000003,28.2,10.7,3
2014-11-12,441.04601,35.3,13.5,4
2014-11-13,500.45953000000003,38.8,23.8,5
2014-11-14,283.37202,24.1,20.6,6
2014-11-15,284.37013,25.2,16.2,7
2014-11-16,271.18103,20.7,11.6,1
2014-11-17,267.64570000000003,23.0,12.0,2
2014-11-18,275.52144,24.0,12.3,3
2014-11-19,371.57101,33.3,11.3,4
2014-11-20,272.43784999999997,24.4,21.1,5
2014-11-21,270.53487,27.1,14.5,6
2014-11-22,263.06449,24.4,18.2,7
2014-11-23,302.95009000000005,28.2,12.5,1
2014-11-24,263.44265,23.0,18.2,2
2014-11-25,260.07357,22.2,11.1,3
2014-11-26,266.93786,25.5,10.4,4
2014-11-27,277.43482,28.6,13.2,5
2014-11-28,295.64842,31.6,11.9,6
2014-11-29,413.04759,35.7,15.6,7
2014-11-30,398.44274,30.6,25.6,1
2014-12-01,289.63773,24.6,17.5,2
2014-12-02,302.27843,29.3,14.3,3
2014-12-03,444.22020000000003,32.8,20.6,4
2014-12-04,281.83845,25.3,18.3,5
2014-12-05,258.52079000000003,24.6,17.5,6
2014-12-06,245.57898,23.7,16.4,7
2014-12-07,300.5306,25.3,15.8,1
2014-12-08,314.22429,29.5,15.9,2
2014-12-09,390.45104,32.3,14.9,3
2014-12-10,308.89264000000003,23.4,19.1,4
2014-12-11,294.17956,25.8,15.9,5
2014-12-12,354.29739,31.1,13.9,6
2014-12-13,502.5937,35.9,16.7,7
2014-12-14,378.4418,28.6,19.7,1
2014-12-15,369.20097999999996,29.0,14.8,2
2014-12-16,285.59911,24.4,14.4,3
2014-12-17,288.97414000000003,24.4,11.9,4
2014-12-18,280.46765000000005,23.7,13.5,5
2014-12-19,281.84770000000003,23.9,11.2,6
2014-12-20,347.65364,30.3,12.9,7
2014-12-21,519.39611,36.1,17.2,1
2014-12-22,318.37631,26.0,22.6,2
2014-12-23,288.34823,23.8,17.7,3
2014-12-24,284.97215,24.3,12.7,4
2014-12-25,250.79234,23.5,12.6,5
2014-12-26,263.72338,23.4,10.2,6
2014-12-27,283.15424,25.9,11.5,7
2014-12-28,337.18242,30.4,13.3,1
2014-12-29,282.75117,23.0,16.3,2
2014-12-30,286.98078999999996,23.7,16.2,3
2014-12-31,278.55833,28.1,12.1,4
2015-01-01,518.23698,37.0,15.1,5
2015-01-02,817.4723100000001,44.1,23.2,6
2015-01-03,544.77664,38.2,24.4,7
2015-01-04,410.07167,30.5,17.7,1
2015-01-05,581.33729,34.9,18.2,2
2015-01-06,750.54166,39.4,23.7,3
2015-01-07,749.33276,42.2,27.0,4
2015-01-08,386.73534,27.2,21.8,5
2015-01-09,294.41197999999997,21.4,19.4,6
2015-01-10,274.31192,20.2,14.6,7
2015-01-11,328.89162,28.3,14.6,1
2015-01-12,386.42837,29.9,18.3,2
2015-01-13,299.20496,20.5,18.6,3
2015-01-14,268.96419000000003,23.5,17.1,4
2015-01-15,267.29132,24.0,15.9,5
2015-01-16,274.29598,25.6,13.2,6
2015-01-17,266.3981,25.3,17.9,7
2015-01-18,285.64522999999997,25.8,15.8,1
2015-01-19,376.18806,31.7,15.8,2
2015-01-20,332.65113,33.1,20.7,3
2015-01-21,329.19228000000004,28.1,17.8,4
2015-01-22,423.89572,31.5,15.5,5
2015-01-23,304.21101,26.0,18.1,6
2015-01-24,290.21789,25.4,15.2,7
2015-01-25,270.96211999999997,22.4,14.4,1
2015-01-26,272.08858000000004,21.4,14.9,2
2015-01-27,285.90787,23.4,13.5,3
2015-01-28,295.51369,25.8,13.4,4
2015-01-29,329.60531,30.2,16.0,5
2015-01-30,300.89224,28.7,16.5,6
2015-01-31,278.11985,24.1,14.3,7
2015-02-01,292.68377000000004,21.7,14.9,1
2015-02-02,290.94956,23.8,14.7,2
2015-02-03,296.78565000000003,28.6,12.5,3
2015-02-04,294.93395000000004,25.9,13.3,4
2015-02-05,327.89628999999996,29.6,12.5,5
2015-02-06,551.15989,37.9,14.9,6
2015-02-07,671.14085,38.5,21.8,7
2015-02-08,423.58479,33.1,18.3,1
2015-02-09,417.61705,30.7,15.5,2
2015-02-10,468.97139000000004,33.9,12.8,3
2015-02-11,420.9417,34.6,18.3,4
2015-02-12,592.8626899999999,37.4,18.9,5
2015-02-13,512.70046,34.6,21.5,6
2015-02-14,786.35998,41.6,26.5,7
2015-02-15,633.28488,38.6,28.8,1
2015-02-16,328.54942,28.3,17.9,2
2015-02-17,320.95764,29.6,13.8,3
2015-02-18,403.74834000000004,30.8,14.4,4
2015-02-19,616.72739,36.9,18.0,5
2015-02-20,683.62062,38.8,23.9,6
2015-02-21,766.37682,39.5,25.8,7
2015-02-22,825.4451700000001,40.0,23.4,1
2015-02-23,366.22164000000004,26.5,20.6,2
2015-02-24,301.71346,25.0,13.6,3
